age_group,Comune,Sesso,Popolazione,Year
Old,Trezzo sull'Adda,Femmine,1655,2018
Old,Trezzo sull'Adda,Maschi,1195,2018
Old,Tribiano,Femmine,247,2018
Old,Tribiano,Maschi,228,2018
Old,Truccazzano,Femmine,539,2018
Old,Truccazzano,Maschi,470,2018
Old,Turbigo,Femmine,1057,2018
Old,Turbigo,Maschi,707,2018
Old,Vanzaghello,Femmine,700,2018
Old,Vanzaghello,Maschi,593,2018
Old,Vanzago,Femmine,1006,2018
Old,Vanzago,Maschi,775,2018
Old,Vaprio d'Adda,Femmine,943,2018
Old,Vaprio d'Adda,Maschi,752,2018
Old,Vermezzo con Zelo,Femmine,506,2018
Old,Vermezzo con Zelo,Maschi,425,2018
Old,Vernate,Femmine,319,2018
Old,Vernate,Maschi,267,2018
Old,Vignate,Femmine,978,2018
Old,Vignate,Maschi,795,2018
Old,Villa Cortese,Femmine,812,2018
Old,Villa Cortese,Maschi,627,2018
Old,Vimodrone,Femmine,2038,2018
Old,Vimodrone,Maschi,1631,2018
Old,Vittuone,Femmine,1069,2018
Old,Vittuone,Maschi,820,2018
Old,Vizzolo Predabissi,Femmine,492,2018
Old,Vizzolo Predabissi,Maschi,430,2018
Old,Zibido San Giacomo,Femmine,568,2018
Old,Zibido San Giacomo,Maschi,529,2018
Young,Abbiategrasso,Femmine,4430,2019
Young,Abbiategrasso,Maschi,4757,2019
Young,Albairate,Femmine,645,2019
Young,Albairate,Maschi,679,2019
Young,Arconate,Femmine,922,2019
Young,Arconate,Maschi,981,2019
Young,Arese,Femmine,2513,2019
Young,Arese,Maschi,2719,2019
Young,Arluno,Femmine,1655,2019
Young,Arluno,Maschi,1766,2019
Young,Assago,Femmine,1254,2019
Young,Assago,Maschi,1401,2019
Young,Baranzate,Femmine,1630,2019
Young,Baranzate,Maschi,1852,2019
Young,Bareggio,Femmine,2326,2019
Young,Bareggio,Maschi,2446,2019
Young,Basiano,Femmine,519,2019
Young,Basiano,Maschi,537,2019
Young,Basiglio,Femmine,1187,2019
Young,Basiglio,Maschi,1315,2019
Young,Bellinzago Lombardo,Femmine,553,2019
Young,Bellinzago Lombardo,Maschi,557,2019
Young,Bernate Ticino,Femmine,385,2019
Young,Bernate Ticino,Maschi,412,2019
Young,Besate,Femmine,263,2019
Young,Besate,Maschi,316,2019
Young,Binasco,Femmine,958,2019
Young,Binasco,Maschi,995,2019
Young,Boffalora sopra Ticino,Femmine,542,2019
Young,Boffalora sopra Ticino,Maschi,561,2019
Young,Bollate,Femmine,4918,2019
Young,Bollate,Maschi,5041,2019
Young,Bresso,Femmine,3257,2019
Young,Bresso,Maschi,3694,2019
Young,Bubbiano,Femmine,347,2019
Young,Bubbiano,Maschi,385,2019
Young,Buccinasco,Femmine,3979,2019
Young,Buccinasco,Maschi,4256,2019
Young,Buscate,Femmine,623,2019
Young,Buscate,Maschi,661,2019
Young,Bussero,Femmine,1122,2019
Young,Bussero,Maschi,1148,2019
Young,Busto Garolfo,Femmine,1812,2019
Young,Busto Garolfo,Maschi,2047,2019
Young,Calvignasco,Femmine,175,2019
Young,Calvignasco,Maschi,211,2019
Young,Cambiago,Femmine,1044,2019
Young,Cambiago,Maschi,1077,2019
Young,Canegrate,Femmine,1635,2019
Young,Canegrate,Maschi,1723,2019
Young,Carpiano,Femmine,636,2019
Young,Carpiano,Maschi,679,2019
Young,Carugate,Femmine,2207,2019
Young,Carugate,Maschi,2428,2019
Young,Casarile,Femmine,622,2019
Young,Casarile,Maschi,676,2019
Young,Casorezzo,Femmine,738,2019
Young,Casorezzo,Maschi,758,2019
Young,Cassano d'Adda,Femmine,2550,2019
Young,Cassano d'Adda,Maschi,2755,2019
Young,Cassina de' Pecchi,Femmine,1906,2019
Young,Cassina de' Pecchi,Maschi,2006,2019
Young,Cassinetta di Lugagnano,Femmine,257,2019
Young,Cassinetta di Lugagnano,Maschi,264,2019
Young,Castano Primo,Femmine,1470,2019
Young,Castano Primo,Maschi,1642,2019
Young,Cernusco sul Naviglio,Femmine,4837,2019
Young,Cernusco sul Naviglio,Maschi,5122,2019
Young,Cerro Maggiore,Femmine,2009,2019
Young,Cerro Maggiore,Maschi,2165,2019
Young,Cerro al Lambro,Femmine,678,2019
Young,Cerro al Lambro,Maschi,771,2019
Young,Cesano Boscone,Femmine,3060,2019
Young,Cesano Boscone,Maschi,3380,2019
Young,Cesate,Femmine,2037,2019
Young,Cesate,Maschi,2188,2019
Young,Cinisello Balsamo,Femmine,10118,2019
Young,Cinisello Balsamo,Maschi,10590,2019
Young,Cisliano,Femmine,693,2019
Young,Cisliano,Maschi,694,2019
Young,Cologno Monzese,Femmine,6386,2019
Young,Cologno Monzese,Maschi,6693,2019
Young,Colturano,Femmine,305,2019
Young,Colturano,Maschi,321,2019
Young,Corbetta,Femmine,2589,2019
Young,Corbetta,Maschi,2706,2019
Young,Cormano,Femmine,2903,2019
Young,Cormano,Maschi,2915,2019
Young,Cornaredo,Femmine,2739,2019
Young,Cornaredo,Maschi,2845,2019
Young,Corsico,Femmine,4334,2019
Young,Corsico,Maschi,4514,2019
Young,Cuggiono,Femmine,1100,2019
Young,Cuggiono,Maschi,1192,2019
Young,Cusago,Femmine,597,2019
Young,Cusago,Maschi,634,2019
Young,Cusano Milanino,Femmine,2281,2019
Young,Cusano Milanino,Maschi,2314,2019
Young,Dairago,Femmine,878,2019
Young,Dairago,Maschi,957,2019
Young,Dresano,Femmine,418,2019
Young,Dresano,Maschi,438,2019
Young,Gaggiano,Femmine,1217,2019
Young,Gaggiano,Maschi,1243,2019
Young,Garbagnate Milanese,Femmine,3724,2019
Young,Garbagnate Milanese,Maschi,3959,2019
Young,Gessate,Femmine,1299,2019
Young,Gessate,Maschi,1342,2019
Young,Gorgonzola,Femmine,2922,2019
Young,Gorgonzola,Maschi,3007,2019
Young,Grezzago,Femmine,462,2019
Young,Grezzago,Maschi,453,2019
Young,Gudo Visconti,Femmine,247,2019
Young,Gudo Visconti,Maschi,248,2019
Young,Inveruno,Femmine,1067,2019
Young,Inveruno,Maschi,1121,2019
Young,Inzago,Femmine,1479,2019
Young,Inzago,Maschi,1638,2019
Young,Lacchiarella,Femmine,1295,2019
Young,Lacchiarella,Maschi,1308,2019
Young,Lainate,Femmine,3440,2019
Young,Lainate,Maschi,3765,2019
Young,Legnano,Femmine,7970,2019
Young,Legnano,Maschi,8310,2019
Young,Liscate,Femmine,595,2019
Young,Liscate,Maschi,653,2019
Young,Locate di Triulzi,Femmine,1565,2019
Young,Locate di Triulzi,Maschi,1588,2019
Young,Magenta,Femmine,3168,2019
Young,Magenta,Maschi,3435,2019
Young,Magnago,Femmine,1238,2019
Young,Magnago,Maschi,1323,2019
Young,Marcallo con Casone,Femmine,797,2019
Young,Marcallo con Casone,Maschi,848,2019
Young,Masate,Femmine,503,2019
Young,Masate,Maschi,535,2019
Young,Mediglia,Femmine,1732,2019
Young,Mediglia,Maschi,1909,2019
Young,Melegnano,Femmine,2524,2019
Young,Melegnano,Maschi,2597,2019
Young,Melzo,Femmine,2452,2019
Young,Melzo,Maschi,2513,2019
Young,Mesero,Femmine,553,2019
Young,Mesero,Maschi,558,2019
Young,Milano,Femmine,180753,2019
Young,Milano,Maschi,195346,2019
Young,Morimondo,Femmine,134,2019
Young,Morimondo,Maschi,152,2019
Young,Motta Visconti,Femmine,1150,2019
Young,Motta Visconti,Maschi,1183,2019
Young,Nerviano,Femmine,2233,2019
Young,Nerviano,Maschi,2437,2019
Young,Nosate,Femmine,74,2019
Young,Nosate,Maschi,76,2019
Young,Novate Milanese,Femmine,2618,2019
Young,Novate Milanese,Maschi,2656,2019
Young,Noviglio,Femmine,678,2019
Young,Noviglio,Maschi,714,2019
Young,Opera,Femmine,1855,2019
Young,Opera,Maschi,1878,2019
Young,Ossona,Femmine,571,2019
Young,Ossona,Maschi,641,2019
Young,Ozzero,Femmine,183,2019
Young,Ozzero,Maschi,195,2019
Young,Paderno Dugnano,Femmine,6466,2019
Young,Paderno Dugnano,Maschi,6757,2019
Young,Pantigliate,Femmine,835,2019
Young,Pantigliate,Maschi,867,2019
Young,Parabiago,Femmine,3777,2019
Young,Parabiago,Maschi,3932,2019
Young,Paullo,Femmine,1556,2019
Young,Paullo,Maschi,1691,2019
Young,Pero,Femmine,1490,2019
Young,Pero,Maschi,1594,2019
Young,Peschiera Borromeo,Femmine,3366,2019
Young,Peschiera Borromeo,Maschi,3416,2019
Young,Pessano con Bornago,Femmine,1299,2019
Young,Pessano con Bornago,Maschi,1434,2019
Young,Pieve Emanuele,Femmine,2228,2019
Young,Pieve Emanuele,Maschi,2517,2019
Young,Pioltello,Femmine,5548,2019
Young,Pioltello,Maschi,5974,2019
Young,Pogliano Milanese,Femmine,1121,2019
Young,Pogliano Milanese,Maschi,1264,2019
Young,Pozzo d'Adda,Femmine,899,2019
Young,Pozzo d'Adda,Maschi,940,2019
Young,Pozzuolo Martesana,Femmine,1214,2019
Young,Pozzuolo Martesana,Maschi,1196,2019
Young,Pregnana Milanese,Femmine,1000,2019
Young,Pregnana Milanese,Maschi,1087,2019
Young,Rescaldina,Femmine,1854,2019
Young,Rescaldina,Maschi,2028,2019
Young,Rho,Femmine,6553,2019
Young,Rho,Maschi,6924,2019
Young,Robecchetto con Induno,Femmine,647,2019
Young,Robecchetto con Induno,Maschi,671,2019
Young,Robecco sul Naviglio,Femmine,920,2019
Young,Robecco sul Naviglio,Maschi,937,2019
Young,Rodano,Femmine,633,2019
Young,Rodano,Maschi,660,2019
Young,Rosate,Femmine,813,2019
Young,Rosate,Maschi,853,2019
Young,Rozzano,Femmine,6039,2019
Young,Rozzano,Maschi,6372,2019
Young,San Colombano al Lambro,Femmine,979,2019
Young,San Colombano al Lambro,Maschi,976,2019
Young,San Donato Milanese,Femmine,4496,2019
Young,San Donato Milanese,Maschi,4869,2019
Young,San Giorgio su Legnano,Femmine,874,2019
Young,San Giorgio su Legnano,Maschi,945,2019
Young,San Giuliano Milanese,Femmine,5552,2019
Young,San Giuliano Milanese,Maschi,5947,2019
Young,San Vittore Olona,Femmine,1094,2019
Young,San Vittore Olona,Maschi,1143,2019
Young,San Zenone al Lambro,Femmine,609,2019
Young,San Zenone al Lambro,Maschi,746,2019
Young,Santo Stefano Ticino,Femmine,683,2019
Young,Santo Stefano Ticino,Maschi,740,2019
Young,Sedriano,Femmine,1762,2019
Young,Sedriano,Maschi,1981,2019
Young,Segrate,Femmine,4851,2019
Young,Segrate,Maschi,5257,2019
Young,Senago,Femmine,2963,2019
Young,Senago,Maschi,3234,2019
Young,Sesto San Giovanni,Femmine,10512,2019
Young,Sesto San Giovanni,Maschi,11231,2019
Young,Settala,Femmine,1078,2019
Young,Settala,Maschi,1161,2019
Young,Settimo Milanese,Femmine,2778,2019
Young,Settimo Milanese,Maschi,2948,2019
Young,Solaro,Femmine,2035,2019
Young,Solaro,Maschi,2185,2019
Young,Trezzano Rosa,Femmine,773,2019
Young,Trezzano Rosa,Maschi,820,2019
Young,Trezzano sul Naviglio,Femmine,3012,2019
Young,Trezzano sul Naviglio,Maschi,3066,2019
Young,Trezzo sull'Adda,Femmine,1568,2019
Young,Trezzo sull'Adda,Maschi,1714,2019
Young,Tribiano,Femmine,539,2019
Young,Tribiano,Maschi,587,2019
Young,Truccazzano,Femmine,771,2019
Young,Truccazzano,Maschi,895,2019
Young,Turbigo,Femmine,928,2019
Young,Turbigo,Maschi,1090,2019
Young,Vanzaghello,Femmine,763,2019
Young,Vanzaghello,Maschi,779,2019
Young,Vanzago,Femmine,1326,2019
Young,Vanzago,Maschi,1432,2019
Young,Vaprio d'Adda,Femmine,1323,2019
Young,Vaprio d'Adda,Maschi,1400,2019
Young,Vermezzo con Zelo,Femmine,940,2019
Young,Vermezzo con Zelo,Maschi,895,2019
Young,Vernate,Femmine,447,2019
Young,Vernate,Maschi,479,2019
Young,Vignate,Femmine,1336,2019
Young,Vignate,Maschi,1426,2019
Young,Villa Cortese,Femmine,784,2019
Young,Villa Cortese,Maschi,856,2019
Young,Vimodrone,Femmine,2219,2019
Young,Vimodrone,Maschi,2412,2019
Young,Vittuone,Femmine,1292,2019
Young,Vittuone,Maschi,1344,2019
Young,Vizzolo Predabissi,Femmine,533,2019
Young,Vizzolo Predabissi,Maschi,572,2019
Young,Zibido San Giacomo,Femmine,1023,2019
Young,Zibido San Giacomo,Maschi,1083,2019
Middle-age,Abbiategrasso,Femmine,8041,2019
Middle-age,Abbiategrasso,Maschi,7987,2019
Middle-age,Albairate,Femmine,1164,2019
Middle-age,Albairate,Maschi,1205,2019
Middle-age,Arconate,Femmine,1698,2019
Middle-age,Arconate,Maschi,1696,2019
Middle-age,Arese,Femmine,4537,2019
Middle-age,Arese,Maschi,4138,2019
Middle-age,Arluno,Femmine,3039,2019
Middle-age,Arluno,Maschi,3159,2019
Middle-age,Assago,Femmine,2332,2019
Middle-age,Assago,Maschi,2215,2019
Middle-age,Baranzate,Femmine,2763,2019
Middle-age,Baranzate,Maschi,3186,2019
Middle-age,Bareggio,Femmine,4343,2019
Middle-age,Bareggio,Maschi,4250,2019
Middle-age,Basiano,Femmine,902,2019
Middle-age,Basiano,Maschi,914,2019
Middle-age,Basiglio,Femmine,2113,2019
Middle-age,Basiglio,Maschi,1819,2019
Middle-age,Bellinzago Lombardo,Femmine,938,2019
Middle-age,Bellinzago Lombardo,Maschi,932,2019
Middle-age,Bernate Ticino,Femmine,747,2019
Middle-age,Bernate Ticino,Maschi,756,2019
Middle-age,Besate,Femmine,530,2019
Middle-age,Besate,Maschi,526,2019
Middle-age,Binasco,Femmine,1758,2019
Middle-age,Binasco,Maschi,1676,2019
Middle-age,Boffalora sopra Ticino,Femmine,997,2019
Middle-age,Boffalora sopra Ticino,Maschi,1011,2019
Middle-age,Bollate,Femmine,9015,2019
Middle-age,Bollate,Maschi,8591,2019
Middle-age,Bresso,Femmine,6048,2019
Middle-age,Bresso,Maschi,5965,2019
Middle-age,Bubbiano,Femmine,617,2019
Middle-age,Bubbiano,Maschi,624,2019
Middle-age,Buccinasco,Femmine,6836,2019
Middle-age,Buccinasco,Maschi,6272,2019
Middle-age,Buscate,Femmine,1124,2019
Middle-age,Buscate,Maschi,1175,2019
Middle-age,Bussero,Femmine,2165,2019
Middle-age,Bussero,Maschi,2024,2019
Middle-age,Busto Garolfo,Femmine,3420,2019
Middle-age,Busto Garolfo,Maschi,3498,2019
Middle-age,Calvignasco,Femmine,326,2019
Middle-age,Calvignasco,Maschi,289,2019
Middle-age,Cambiago,Femmine,1721,2019
Middle-age,Cambiago,Maschi,1813,2019
Middle-age,Canegrate,Femmine,3140,2019
Middle-age,Canegrate,Maschi,3160,2019
Middle-age,Carpiano,Femmine,1063,2019
Middle-age,Carpiano,Maschi,1158,2019
Middle-age,Carugate,Femmine,3929,2019
Middle-age,Carugate,Maschi,3869,2019
Middle-age,Casarile,Femmine,1060,2019
Middle-age,Casarile,Maschi,1010,2019
Middle-age,Casorezzo,Femmine,1382,2019
Middle-age,Casorezzo,Maschi,1416,2019
Middle-age,Cassano d'Adda,Femmine,4517,2019
Middle-age,Cassano d'Adda,Maschi,4583,2019
Middle-age,Cassina de' Pecchi,Femmine,3411,2019
Middle-age,Cassina de' Pecchi,Maschi,3221,2019
Middle-age,Cassinetta di Lugagnano,Femmine,477,2019
Middle-age,Cassinetta di Lugagnano,Maschi,480,2019
Middle-age,Castano Primo,Femmine,2649,2019
Middle-age,Castano Primo,Maschi,2809,2019
Middle-age,Cernusco sul Naviglio,Femmine,8623,2019
Middle-age,Cernusco sul Naviglio,Maschi,8173,2019
Middle-age,Cerro Maggiore,Femmine,3693,2019
Middle-age,Cerro Maggiore,Maschi,3715,2019
Middle-age,Cerro al Lambro,Femmine,1285,2019
Middle-age,Cerro al Lambro,Maschi,1222,2019
Middle-age,Cesano Boscone,Femmine,5689,2019
Middle-age,Cesano Boscone,Maschi,5457,2019
Middle-age,Cesate,Femmine,3691,2019
Middle-age,Cesate,Maschi,3636,2019
Middle-age,Cinisello Balsamo,Femmine,17556,2019
Middle-age,Cinisello Balsamo,Maschi,17830,2019
Middle-age,Cisliano,Femmine,1232,2019
Middle-age,Cisliano,Maschi,1272,2019
Middle-age,Cologno Monzese,Femmine,11480,2019
Middle-age,Cologno Monzese,Maschi,11086,2019
Middle-age,Colturano,Femmine,553,2019
Middle-age,Colturano,Maschi,549,2019
Middle-age,Corbetta,Femmine,4679,2019
Middle-age,Corbetta,Maschi,4718,2019
Middle-age,Cormano,Femmine,4973,2019
Middle-age,Cormano,Maschi,4871,2019
Middle-age,Cornaredo,Femmine,4973,2019
Middle-age,Cornaredo,Maschi,4917,2019
Middle-age,Corsico,Femmine,7960,2019
Middle-age,Corsico,Maschi,7964,2019
Middle-age,Cuggiono,Femmine,1983,2019
Middle-age,Cuggiono,Maschi,2033,2019
Middle-age,Cusago,Femmine,1104,2019
Middle-age,Cusago,Maschi,1069,2019
Middle-age,Cusano Milanino,Femmine,4327,2019
Middle-age,Cusano Milanino,Maschi,4131,2019
Middle-age,Dairago,Femmine,1692,2019
Middle-age,Dairago,Maschi,1658,2019
Middle-age,Dresano,Femmine,731,2019
Middle-age,Dresano,Maschi,757,2019
Middle-age,Gaggiano,Femmine,2310,2019
Middle-age,Gaggiano,Maschi,2244,2019
Middle-age,Garbagnate Milanese,Femmine,6695,2019
Middle-age,Garbagnate Milanese,Maschi,6419,2019
Middle-age,Gessate,Femmine,2257,2019
Middle-age,Gessate,Maschi,2295,2019
Middle-age,Gorgonzola,Femmine,5092,2019
Middle-age,Gorgonzola,Maschi,4991,2019
Middle-age,Grezzago,Femmine,737,2019
Middle-age,Grezzago,Maschi,831,2019
Middle-age,Gudo Visconti,Femmine,413,2019
Middle-age,Gudo Visconti,Maschi,400,2019
Middle-age,Inveruno,Femmine,2097,2019
Middle-age,Inveruno,Maschi,2044,2019
Middle-age,Inzago,Femmine,2711,2019
Middle-age,Inzago,Maschi,2802,2019
Middle-age,Lacchiarella,Femmine,2224,2019
Middle-age,Lacchiarella,Maschi,2228,2019
Middle-age,Lainate,Femmine,6388,2019
Middle-age,Lainate,Maschi,6203,2019
Middle-age,Legnano,Femmine,14843,2019
Middle-age,Legnano,Maschi,14456,2019
Middle-age,Liscate,Femmine,1045,2019
Middle-age,Liscate,Maschi,1083,2019
Middle-age,Locate di Triulzi,Femmine,2577,2019
Middle-age,Locate di Triulzi,Maschi,2599,2019
Middle-age,Magenta,Femmine,5689,2019
Middle-age,Magenta,Maschi,5714,2019
Middle-age,Magnago,Femmine,2334,2019
Middle-age,Magnago,Maschi,2394,2019
Middle-age,Marcallo con Casone,Femmine,1525,2019
Middle-age,Marcallo con Casone,Maschi,1545,2019
Middle-age,Masate,Femmine,903,2019
Middle-age,Masate,Maschi,912,2019
Middle-age,Mediglia,Femmine,3023,2019
Middle-age,Mediglia,Maschi,3044,2019
Middle-age,Melegnano,Femmine,4421,2019
Middle-age,Melegnano,Maschi,4380,2019
Middle-age,Melzo,Femmine,4461,2019
Middle-age,Melzo,Maschi,4390,2019
Middle-age,Mesero,Femmine,1039,2019
Middle-age,Mesero,Maschi,1128,2019
Middle-age,Milano,Femmine,350404,2019
Middle-age,Milano,Maschi,345125,2019
Middle-age,Morimondo,Femmine,255,2019
Middle-age,Morimondo,Maschi,267,2019
Middle-age,Motta Visconti,Femmine,1997,2019
Middle-age,Motta Visconti,Maschi,2014,2019
Middle-age,Nerviano,Femmine,4158,2019
Middle-age,Nerviano,Maschi,4052,2019
Middle-age,Nosate,Femmine,160,2019
Middle-age,Nosate,Maschi,168,2019
Middle-age,Novate Milanese,Femmine,4860,2019
Middle-age,Novate Milanese,Maschi,4568,2019
Middle-age,Noviglio,Femmine,1157,2019
Middle-age,Noviglio,Maschi,1230,2019
Middle-age,Opera,Femmine,3393,2019
Middle-age,Opera,Maschi,3177,2019
Middle-age,Ossona,Femmine,1023,2019
Middle-age,Ossona,Maschi,1100,2019
Middle-age,Ozzero,Femmine,356,2019
Middle-age,Ozzero,Maschi,361,2019
Middle-age,Paderno Dugnano,Femmine,11838,2019
Middle-age,Paderno Dugnano,Maschi,11288,2019
Middle-age,Pantigliate,Femmine,1439,2019
Middle-age,Pantigliate,Maschi,1428,2019
Middle-age,Parabiago,Femmine,7002,2019
Middle-age,Parabiago,Maschi,7161,2019
Middle-age,Paullo,Femmine,2782,2019
Middle-age,Paullo,Maschi,2754,2019
Middle-age,Pero,Femmine,2852,2019
Middle-age,Pero,Maschi,2793,2019
Middle-age,Peschiera Borromeo,Femmine,6026,2019
Middle-age,Peschiera Borromeo,Maschi,5783,2019
Middle-age,Pessano con Bornago,Femmine,2319,2019
Middle-age,Pessano con Bornago,Maschi,2226,2019
Middle-age,Pieve Emanuele,Femmine,4026,2019
Middle-age,Pieve Emanuele,Maschi,3982,2019
Middle-age,Pioltello,Femmine,8919,2019
Middle-age,Pioltello,Maschi,9330,2019
Middle-age,Pogliano Milanese,Femmine,2061,2019
Middle-age,Pogliano Milanese,Maschi,2104,2019
Middle-age,Pozzo d'Adda,Femmine,1580,2019
Middle-age,Pozzo d'Adda,Maschi,1704,2019
Middle-age,Pozzuolo Martesana,Femmine,2126,2019
Middle-age,Pozzuolo Martesana,Maschi,2176,2019
Middle-age,Pregnana Milanese,Femmine,1881,2019
Middle-age,Pregnana Milanese,Maschi,1890,2019
Middle-age,Rescaldina,Femmine,3501,2019
Middle-age,Rescaldina,Maschi,3600,2019
Middle-age,Rho,Femmine,12465,2019
Middle-age,Rho,Maschi,12137,2019
Middle-age,Robecchetto con Induno,Femmine,1184,2019
Middle-age,Robecchetto con Induno,Maschi,1191,2019
Middle-age,Robecco sul Naviglio,Femmine,1697,2019
Middle-age,Robecco sul Naviglio,Maschi,1719,2019
Middle-age,Rodano,Femmine,1125,2019
Middle-age,Rodano,Maschi,1123,2019
Middle-age,Rosate,Femmine,1438,2019
Middle-age,Rosate,Maschi,1506,2019
Middle-age,Rozzano,Femmine,10226,2019
Middle-age,Rozzano,Maschi,9996,2019
Middle-age,San Colombano al Lambro,Femmine,1783,2019
Middle-age,San Colombano al Lambro,Maschi,1778,2019
Middle-age,San Donato Milanese,Femmine,7840,2019
Middle-age,San Donato Milanese,Maschi,7447,2019
Middle-age,San Giorgio su Legnano,Femmine,1653,2019
Middle-age,San Giorgio su Legnano,Maschi,1621,2019
Middle-age,San Giuliano Milanese,Femmine,9318,2019
Middle-age,San Giuliano Milanese,Maschi,9554,2019
Middle-age,San Vittore Olona,Femmine,2073,2019
Middle-age,San Vittore Olona,Maschi,2054,2019
Middle-age,San Zenone al Lambro,Femmine,1138,2019
Middle-age,San Zenone al Lambro,Maschi,1105,2019
Middle-age,Santo Stefano Ticino,Femmine,1310,2019
Middle-age,Santo Stefano Ticino,Maschi,1308,2019
Middle-age,Sedriano,Femmine,3010,2019
Middle-age,Sedriano,Maschi,3072,2019
Middle-age,Segrate,Femmine,8664,2019
Middle-age,Segrate,Maschi,8109,2019
Middle-age,Senago,Femmine,5373,2019
Middle-age,Senago,Maschi,5385,2019
Middle-age,Sesto San Giovanni,Femmine,19873,2019
Middle-age,Sesto San Giovanni,Maschi,19711,2019
Middle-age,Settala,Femmine,1865,2019
Middle-age,Settala,Maschi,1873,2019
Middle-age,Settimo Milanese,Femmine,5079,2019
Middle-age,Settimo Milanese,Maschi,4859,2019
Middle-age,Solaro,Femmine,3561,2019
Middle-age,Solaro,Maschi,3569,2019
Middle-age,Trezzano Rosa,Femmine,1323,2019
Middle-age,Trezzano Rosa,Maschi,1318,2019
Middle-age,Trezzano sul Naviglio,Femmine,5237,2019
Middle-age,Trezzano sul Naviglio,Maschi,5106,2019
Middle-age,Trezzo sull'Adda,Femmine,2893,2019
Middle-age,Trezzo sull'Adda,Maschi,2897,2019
Middle-age,Tribiano,Femmine,984,2019
Middle-age,Tribiano,Maschi,979,2019
Middle-age,Truccazzano,Femmine,1495,2019
Middle-age,Truccazzano,Maschi,1624,2019
Middle-age,Turbigo,Femmine,1654,2019
Middle-age,Turbigo,Maschi,1751,2019
Middle-age,Vanzaghello,Femmine,1287,2019
Middle-age,Vanzaghello,Maschi,1205,2019
Middle-age,Vanzago,Femmine,2398,2019
Middle-age,Vanzago,Maschi,2314,2019
Middle-age,Vaprio d'Adda,Femmine,2224,2019
Middle-age,Vaprio d'Adda,Maschi,2307,2019
Middle-age,Vermezzo con Zelo,Femmine,1508,2019
Middle-age,Vermezzo con Zelo,Maschi,1514,2019
Middle-age,Vernate,Femmine,874,2019
Middle-age,Vernate,Maschi,916,2019
Middle-age,Vignate,Femmine,2367,2019
Middle-age,Vignate,Maschi,2325,2019
Middle-age,Villa Cortese,Femmine,1509,2019
Middle-age,Villa Cortese,Maschi,1517,2019
Middle-age,Vimodrone,Femmine,4350,2019
Middle-age,Vimodrone,Maschi,4151,2019
Middle-age,Vittuone,Femmine,2209,2019
