,I1,I2,I3,I4,Year,Comune,IMED,IFQ,ITQ,PI1,PI2,PI3,PI4,TI1,TI2,TI3,TI4,MI1,MI2,MI3,MI4
8,679,1880,1133,106,2019  ,Vanzaghello,27426.74,10703.07,70722.36,0.17877830437072142,0.49499736703528174,0.2983149025803054,0.027909426013691417,0.036405268616961216,0.3777316132207012,0.4538143092748762,0.13204880888746134,4945.31,18532.1,36944.31,114902.08
0,1045,3096,1995,132,2011,Vanzago,27615.3,10839.24,70114.34,0.16671984684109764,0.49393746011486916,0.3182833439693682,0.021059349074664963,0.0333106114585628,0.3755763697550973,0.4863527488047715,0.10476026998156845,4924.83,18742.27,37664.59,122616.1
1,1049,3102,2039,149,2012  ,Vanzago,27735.19,10759.37,69978.06,0.16548351474996056,0.48935163274964505,0.3216595677551664,0.023505284745227954,0.0323230641224169,0.3665597331614349,0.48894650171865767,0.11217070099749048,4864.05,18653.67,37853.44,118837.74
2,1071,3031,2134,155,2013  ,Vanzago,27700.47,10738.54,70310.68,0.16757940854326397,0.47426067907995617,0.33390705679862304,0.024252855578156783,0.03250590115812768,0.35680919329730454,0.4986758965526723,0.11200900899189543,4873.14,18901.07,37519.77,116026.58
3,1100,2991,2222,139,2014  ,Vanzago,27807.43,10843.89,70491.96,0.17048977061376316,0.4635771853688779,0.3443893366398016,0.021543707377557345,0.032599307523616956,0.34560776153163,0.5126585488137538,0.10913438213099927,4870.86,18991.4,37920.5,129043.68
4,1097,2887,2353,165,2015  ,Vanzago,27771.34,10743.94,69524.0,0.1687173177483851,0.44401722546908645,0.36188864964626266,0.025376807136265764,0.030143268143066962,0.32380791605255044,0.5262317535084631,0.11981706229591951,4623.64,18873.01,37631.84,122189.84
5,1101,2889,2366,173,2016  ,Vanzago,27676.69,10720.23,70136.42,0.16863225608822177,0.44248736406800426,0.3623832133557972,0.02649716648797672,0.03140704789327554,0.32484987571216634,0.5268020606159654,0.11694101577859284,4810.19,18960.83,37545.25,113983.77
6,1151,2962,2396,182,2017  ,Vanzago,27892.8,10619.71,70188.69,0.17202211926468391,0.44268420266028996,0.35809296069346885,0.027200717381557316,0.02954554078479521,0.3248783307270978,0.5237353177930116,0.12184081069509531,4437.07,18958.99,37783.71,115718.0
7,1114,2892,2514,192,2018  ,Vanzago,27987.81,10666.65,70358.82,0.1659713945172825,0.4308700834326579,0.37455303933253875,0.028605482717520857,0.030573547805805547,0.3072242244693034,0.5323073827228451,0.12989484500204593,4908.78,19000.72,37871.29,121005.08
8,1154,2813,2566,202,2019  ,Vanzago,28058.13,10557.35,70186.87,0.17134372680029697,0.41766889383815886,0.3809948032665182,0.029992576095025984,0.029138995733461227,0.2995215754487117,0.5420662850202608,0.12927314379756635,4528.24,19094.97,37884.05,114767.15
0,1315,2925,1418,138,2011,Vaprio d'Adda,27413.3,10640.89,70421.13,0.22688060731538992,0.5046583850931677,0.24465148378191856,0.023809523809523808,0.048372001345751876,0.4105836481010585,0.4094588763107819,0.13158547424240769,4761.15,18168.5,37374.67,123416.19
1,1329,3017,1457,151,2012  ,Vaprio d'Adda,27648.51,10672.22,70188.95,0.22321128653006383,0.5067181726570373,0.24470943903258313,0.025361101780315753,0.047752913997624484,0.40747336798315303,0.406695986474052,0.13807773154517047,4851.97,18237.58,37692.4,123478.15
2,1312,2955,1616,146,2013  ,Vaprio d'Adda,27450.25,10613.21,70003.45,0.21761486150273676,0.49013103333886215,0.26803781721678555,0.024216287941615525,0.04435200510172093,0.3935149640998609,0.4339055958122697,0.1282274349861485,4658.46,18351.31,37001.32,121029.55
3,1324,2886,1669,130,2014  ,Vaprio d'Adda,27451.58,10551.78,70636.21,0.2203361624230321,0.4802795806290564,0.27775004160426026,0.02163421534365119,0.04427142335718559,0.38446321771437614,0.45032966891643406,0.12093569001200417,4602.06,18334.77,37135.68,128034.86
4,1360,2832,1768,140,2015  ,Vaprio d'Adda,27532.23,10548.78,70983.66,0.22295081967213115,0.4642622950819672,0.2898360655737705,0.022950819672131147,0.0444190542243716,0.3641297666065914,0.4614143960712927,0.13003678309774433,4663.61,18359.26,37264.99,132626.5
5,1317,2964,1822,137,2016  ,Vaprio d'Adda,27459.22,10572.75,70882.14,0.2110576923076923,0.475,0.2919871794871795,0.021955128205128203,0.04150844209269659,0.3719775918440571,0.4648184839158931,0.12169548214735325,4612.04,18364.59,37331.7,129986.01
6,1404,2976,1848,153,2017  ,Vaprio d'Adda,27711.6,10565.18,70231.4,0.22002820874471085,0.46638457921955806,0.28960977903149976,0.023977433004231313,0.03386060415504051,0.3675069009680424,0.4617047153911368,0.13692777948578028,3608.32,18476.11,37380.08,133899.23
7,1299,3047,1988,154,2018  ,Vaprio d'Adda,27831.08,10536.49,70720.41,0.20021578298397041,0.469636251541307,0.3064118372379778,0.023736128236744758,0.038083195579466926,0.3594810387452077,0.47245209052815196,0.12998367514717343,4625.5,18613.92,37495.19,133168.74
8,1380,2976,2071,158,2019  ,Vaprio d'Adda,27675.6,10569.51,70211.13,0.20956719817767655,0.4519362186788155,0.31450265755504936,0.023993925588458618,0.04120840484710587,0.3508252556187427,0.4838921940749803,0.12407414545917111,4731.56,18679.09,37022.54,124429.09
0,501,1138,612,37,2011,Vernate,27486.44,10914.6,69379.31,0.21896853146853146,0.4973776223776224,0.2674825174825175,0.016171328671328672,0.04942257955219523,0.41535685014827534,0.446749587205263,0.08847098309426643,5010.72,18539.23,37078.76,121453.95
1,463,1170,618,41,2012  ,Vernate,27568.07,10926.53,69618.28,0.2020069808027923,0.5104712041884817,0.2696335078534031,0.01788830715532286,0.045074673434280725,0.41576229167738654,0.43919997578295844,0.09996305910537424,5110.28,18653.14,37304.96,127981.88
2,485,1121,668,41,2013  ,Vernate,27413.25,10773.74,69223.37,0.20950323974082075,0.4842332613390929,0.28855291576673864,0.017710583153347732,0.04339108247509453,0.3975372976540928,0.46963891921554696,0.08943270065526576,4687.52,18580.46,36835.94,114286.95
3,486,1107,686,43,2014  ,Vernate,27528.15,10714.46,70898.57,0.20930232558139536,0.47674418604651164,0.2954349698535745,0.018518518518518517,0.044667595570919184,0.3764670609428308,0.46674984863932906,0.112115494846921,4989.04,18460.35,36933.52,141533.02
4,460,1080,726,43,2015  ,Vernate,27621.26,10722.19,70230.12,0.19922044174967518,0.4677349501948896,0.3144218276310091,0.01862278042442616,0.041280706718232446,0.36378136690676804,0.48979321196953485,0.10514471440546465,4909.52,18427.5,36908.45,133773.07
5,452,1110,725,43,2016  ,Vernate,27417.9,10670.48,70071.48,0.19399141630901287,0.47639484978540775,0.3111587982832618,0.018454935622317595,0.03948103101347803,0.37413381431113896,0.4859046855629052,0.10048046911247777,4830.76,18641.0,37066.23,129234.51
6,452,1120,737,50,2017  ,Vernate,27589.62,10731.86,70440.55,0.19160661297159814,0.47477744807121663,0.31242051716829167,0.0211954217888936,0.030891856020466506,0.36199242796258513,0.477474585364132,0.12964113065281635,3900.04,18443.57,36969.73,147957.26
7,412,1123,776,57,2018  ,Vernate,27619.3,10473.17,70719.91,0.17398648648648649,0.47423986486486486,0.3277027027027027,0.024070945945945946,0.034427761187899565,0.3533780744096045,0.4834150782792905,0.12877908612320546,4939.75,18601.71,36825.74,133556.02
8,398,1101,799,51,2019  ,Vernate,27553.14,10534.47,70154.89,0.16943380161770966,0.46871008939974457,0.340144742443593,0.021711366538952746,0.03139812037689881,0.348121388299976,0.49993189109557,0.12054860022755512,4664.43,18694.81,36994.89,139755.76
0,1285,3149,1835,134,2011,Vignate,27570.72,10666.23,69635.09,0.20068717788536625,0.4918007184132438,0.28658441355614556,0.020927690145244416,0.04286547123428595,0.3937948098640706,0.46366744257220893,0.09967227632943451,4906.37,18393.01,37164.3,109401.94
1,1274,3186,1852,127,2012  ,Vignate,27665.35,10713.76,69746.82,0.19785681006367448,0.4947973287777605,0.28762230159962726,0.019723559558937724,0.04340218255482466,0.39353886095903157,0.4655910136204462,0.09746794286569757,5066.2,18368.86,37385.56,114129.61
2,1274,3081,1991,149,2013  ,Vignate,27577.9,10590.42,69477.09,0.19615088529638183,0.474364896073903,0.3065434949961509,0.02294072363356428,0.03985999209164438,0.37226461341222616,0.4792773999940441,0.10859799450208533,4803.5,18550.25,36957.74,111898.76
3,1240,3016,2018,151,2014  ,Vignate,27601.63,10662.73,70160.06,0.19299610894941635,0.46941634241245134,0.31408560311284045,0.023501945525291827,0.03903761241937987,0.3638076852607191,0.4857680921950386,0.11138661012486242,4850.61,18585.55,37088.8,113655.63
4,1221,2988,2081,160,2015  ,Vignate,27853.95,10596.93,69640.39,0.18930232558139534,0.46325581395348836,0.3226356589147287,0.024806201550387597,0.03592621363540154,0.35338158464019964,0.49618309440808517,0.11450910731631367,4626.93,18597.74,37494.43,112542.59
5,1228,2991,2119,152,2016  ,Vignate,27693.39,10575.85,70343.41,0.18921417565485363,0.4608628659476117,0.32650231124807394,0.02342064714946071,0.03565464155663132,0.3533583792091758,0.4979487977985935,0.11303818143559936,4579.7,18634.53,37065.79,117300.83
6,1245,2990,2126,156,2017  ,Vignate,27788.78,10498.39,69820.6,0.19103882154365506,0.4588000613779346,0.3262237225717355,0.023937394506674852,0.032455620424920895,0.3523797164105239,0.49854909886002796,0.11661556430452724,4128.76,18665.46,37140.15,118394.33
7,1191,2973,2223,163,2018  ,Vignate,27836.27,10607.53,69876.85,0.18183206106870228,0.4538931297709924,0.33938931297709923,0.024885496183206107,0.03512920372422788,0.33937878714468267,0.5064779044629799,0.11901410466810948,4833.04,18704.81,37332.29,119639.45
8,1192,2929,2319,168,2019  ,Vignate,27817.59,10601.04,69700.7,0.18038740920096852,0.4432506053268765,0.3509382566585956,0.025423728813559324,0.03460640001933459,0.3288667316822246,0.5151626276609124,0.12136424063752842,4865.08,18815.27,37226.61,121057.42
0,896,2539,967,58,2011,Villa Cortese,27055.33,10854.71,70841.98,0.20089686098654708,0.5692825112107623,0.21681614349775785,0.013004484304932735,0.047543256329135475,0.4985644190034123,0.37510371898434147,0.07878860568311073,4985.96,18451.29,36449.62,127644.93
1,908,2515,1030,69,2012  ,Villa Cortese,27118.42,10758.25,70486.25,0.20079610791685096,0.5561698363555949,0.22777532065457762,0.01525873507297656,0.046201650324518,0.4778799802070478,0.3887511766832637,0.08716719278517052,4914.36,18351.7,36452.73,122011.14
2,849,2491,1073,57,2013  ,Villa Cortese,27101.71,10897.8,71502.93,0.18993288590604027,0.5572706935123043,0.24004474272930648,0.012751677852348993,0.044955582648883316,0.4747964988574479,0.40154699603803307,0.07870092245563574,5145.37,18521.44,36364.49,134167.04
3,874,2448,1095,67,2014  ,Villa Cortese,27133.98,10819.23,70707.37,0.19491525423728814,0.5459411239964318,0.24420160570918822,0.014942016057091882,0.04343366919309481,0.46670448643862555,0.40627904120693764,0.08358280316134198,4877.66,18712.31,36417.25,122444.42
4,853,2345,1219,73,2015  ,Villa Cortese,27347.87,10794.47,70381.01,0.18997772828507795,0.522271714922049,0.27149220489977727,0.016258351893095768,0.03961032982922314,0.4310474057326521,0.4348764376062663,0.09446582683185839,4733.28,18736.35,36363.45,131903.03
5,836,2357,1248,87,2016  ,Villa Cortese,27256.91,10801.06,70246.52,0.18462897526501768,0.5205388692579506,0.2756183745583039,0.019213780918727916,0.03806937060865431,0.42478085058195586,0.43444213442147683,0.102707644387913,4735.7,18742.19,36201.98,122771.76
6,906,2339,1266,78,2017  ,Villa Cortese,27309.43,10776.56,70398.01,0.19742863368925692,0.5096971017650904,0.27587709740684246,0.0169971671388102,0.0336857163976956,0.4237524460933181,0.44683932204670085,0.09572251546228551,3843.35,18727.25,36484.61,126856.17
7,852,2325,1339,90,2018  ,Villa Cortese,27375.64,10720.45,70110.43,0.1849761181068172,0.504776378636561,0.2907077724706904,0.019539730785931395,0.03943167870530646,0.40508352804986697,0.451473195983354,0.10401159726147258,4984.94,18766.18,36316.64,124478.27
8,796,2274,1412,88,2019  ,Villa Cortese,27325.51,10675.25,70185.47,0.17417943107221007,0.4975929978118162,0.30897155361050327,0.01925601750547046,0.035820920999649744,0.3929315208994825,0.47222938332197195,0.0990181747788958,4877.17,18727.1,36246.2,121948.49
0,2529,5729,3719,278,2011,Vimodrone,27674.76,10663.58,70384.04,0.20636474908200733,0.46748266013871886,0.30346797225622196,0.022684618523051817,0.04126292494593423,0.36817850162560406,0.4824096834940475,0.10814888993441418,4695.65,18495.41,37331.4,111959.69
1,2567,5740,3747,292,2012  ,Vimodrone,27755.0,10678.43,70211.25,0.207921594038555,0.4649279118742913,0.3034991090231654,0.023651385063988336,0.04108113620886915,0.363906468380374,0.4820597564860783,0.11295263892467855,4672.41,18509.81,37561.35,112937.35
2,2468,5560,3976,301,2013  ,Vimodrone,27762.09,10626.35,70313.82,0.20056887444128402,0.4518488419341731,0.3231206826493295,0.024461600975213327,0.038262909054107216,0.3462415970202237,0.49909125285352374,0.1164042410721453,4615.92,18540.86,37373.08,115140.38
3,2448,5427,4048,303,2014  ,Vimodrone,27713.11,10638.94,70444.53,0.20022902012105348,0.4438900703418943,0.33109766072304925,0.024783248814002946,0.03895064025570055,0.33525746291266023,0.5060566588184776,0.11973523801316159,4772.61,18529.81,37498.25,118530.94
4,2394,5363,4223,309,2015  ,Vimodrone,27902.88,10591.54,70327.59,0.19480836520465458,0.43640654243632515,0.3436406542436325,0.025144438115387746,0.03740811727829751,0.3215141098558803,0.5185726788964083,0.12250509396941385,4804.42,18432.81,37756.15,121897.52
5,2292,5433,4214,325,2016  ,Vimodrone,27831.98,10586.1,70400.94,0.18688845401174167,0.44300391389432486,0.3436073059360731,0.026500326157860403,0.035773488655337075,0.3269112704877531,0.5147700104161228,0.12254523044078701,4802.05,18512.72,37583.62,116009.35
6,2364,5342,4297,323,2017  ,Vimodrone,27906.05,10621.51,70138.46,0.19178971280220672,0.43339282816809993,0.3486126886256693,0.026204770404024014,0.032490099146828,0.31880544417804574,0.519382114481264,0.1293223421938622,4279.74,18583.85,37638.78,124676.61
7,2306,5245,4461,358,2018  ,Vimodrone,27979.34,10614.29,70378.07,0.1864187550525465,0.42400970088924816,0.3606305578011318,0.028940986257073566,0.03519892303482019,0.3010914684920932,0.5245921399121458,0.13911746856094084,4919.69,18502.1,37901.6,125246.79
8,2405,5129,4552,353,2019  ,Vimodrone,27961.5,10554.3,70031.99,0.193343516359836,0.41233218104349223,0.36594581558003053,0.02837848701664121,0.03467076894949472,0.29566976654264154,0.5354078651197804,0.1342515993880833,4645.87,18577.75,37905.44,122564.24
0,1272,3156,1687,110,2011,Vittuone,27361.42,10721.34,70191.69,0.20433734939759035,0.5069879518072289,0.271004016064257,0.017670682730923693,0.04463485151783594,0.41820156663770963,0.45228131426010104,0.0848822675843534,4853.97,18329.84,37085.45,106741.74
1,1290,3228,1739,110,2012  ,Vittuone,27565.43,10723.25,70408.3,0.2026071933406628,0.5069891628710539,0.2731270614103974,0.017276582377885975,0.043729489402187,0.4143453890689826,0.45749448063644477,0.08443064089238565,4826.1,18274.31,37454.0,109274.64
2,1259,3116,1834,109,2013  ,Vittuone,27375.87,10624.83,70319.33,0.19927192149414372,0.4931940487496043,0.2902817347261792,0.017252295030072806,0.04090576681269159,0.4023733457400027,0.47512619114034704,0.08159469630695863,4643.81,18456.41,37027.57,106991.93
3,1269,3066,1877,119,2014  ,Vittuone,27358.58,10653.93,69616.71,0.20044226820407518,0.48428368346232825,0.2964776496604012,0.018796398673195387,0.04247489510785176,0.39217299252746207,0.4768767494114627,0.08847536295322347,4844.91,18514.85,36775.32,107619.26
4,1223,2994,1994,116,2015  ,Vittuone,27403.49,10696.41,70280.0,0.19329856171961435,0.47321005215742057,0.3151572625256836,0.018334123597281492,0.04017047281743644,0.37577566237108456,0.4985009538310887,0.08555291098039032,4838.42,18488.44,36826.82,108642.61
5,1192,3024,2013,124,2016  ,Vittuone,27399.42,10677.05,69385.39,0.18762789233433025,0.4759955926334015,0.31685817723909965,0.019518337793168583,0.03900354255035759,0.376303958820407,0.4960751639763976,0.08861733465283775,4868.25,18514.07,36664.74,106326.58
6,1310,3106,2054,123,2017  ,Vittuone,27367.92,10617.43,69572.01,0.19869558622781738,0.4711057181859548,0.31154254512361595,0.018656150462611862,0.03404085263449143,0.37954373229594635,0.49857020939269187,0.08784520567687039,3923.0,18447.99,36644.99,107820.57
7,1207,3091,2148,122,2018  ,Vittuone,27636.62,10630.37,70026.03,0.18376979293544457,0.4706151035322777,0.3270401948842874,0.018574908647990256,0.036903737430411324,0.36747741999786476,0.509688067481913,0.08593077508981092,4784.58,18604.26,37132.23,110222.36
8,1258,3024,2237,118,2019  ,Vittuone,27611.85,10547.09,70055.52,0.18954346843453368,0.4556275425644116,0.3370498719300889,0.017779117070965796,0.03678377467877754,0.3560340448532481,0.5235699679623991,0.08361221250557524,4625.47,18624.72,37024.46,112090.23
0,554,1354,794,105,2011,Vizzolo Predabissi,27654.64,10738.3,70895.37,0.19736373352333453,0.4823655147844674,0.2828642679016744,0.03740648379052369,0.037497793860626495,0.34393262600430824,0.43326075538491365,0.18530882475015167,4848.29,18194.81,39086.04,126415.3
1,534,1364,828,114,2012  ,Vizzolo Predabissi,27724.36,10659.54,70650.63,0.1880281690140845,0.4802816901408451,0.2915492957746479,0.04014084507042254,0.0351896737370036,0.33505542487650397,0.43344424871514,0.19631065267135245,4859.87,18115.62,38605.91,126995.96
2,543,1317,840,100,2013  ,Vizzolo Predabissi,27648.02,10659.01,71361.74,0.19392857142857142,0.47035714285714286,0.3,0.03571428571428571,0.03478762428734568,0.3345070390937401,0.4518143384933156,0.17889099812559864,4640.48,18397.44,38959.98,129576.58
3,535,1311,840,106,2014  ,Vizzolo Predabissi,27641.53,10785.65,70363.32,0.1916189111747851,0.4695558739255014,0.3008595988538682,0.03796561604584527,0.03490833829596525,0.3281090679286507,0.4477874458626609,0.18919514791272313,4797.96,18403.36,39198.93,131245.91
4,544,1293,864,107,2015  ,Vizzolo Predabissi,27812.18,10752.93,70419.95,0.19373219373219372,0.46047008547008544,0.3076923076923077,0.038105413105413107,0.03525554396832519,0.32171290998225593,0.45439543267405763,0.1886361133753613,4810.21,18467.39,39035.15,130850.9
