Comune,LU0301,LU0201,LU0101,LU0102,LU0105,LU0103,LU0104,LU0302,LU0304,LU0305,LU0303,Grass_cover,Small_woods_cover,Trees_cover,Trees_mean_density,Non_class_surf,Imper_surf,Perm_surf,Non_cons_surf,Hardwood,Coniferous,Shrubs,Periodic_herb,Permanent_herb,Permanent_water,Wetlands,Year,Old_people_perc,IMED,IFQ,ITQ,PI1,PI2,PI3,PI4,TI1,TI2,TI3,TI4,frequency_NO2,exposure_NO2,intensity_NO2,frequency_O3,exposure_O3,intensity_O3,frequency_PM10,exposure_PM10,intensity_PM10,frequency_CO,exposure_CO,intensity_CO,Neuro_incidence,Multiplicator,Label
LACCHIARELLA,0.046599887,0.748129471,0.064566542,0.073777672,0.023418487,0.014120701,0.007513154,0.013198628,0.000749705,0.007925752,0.0,0.0637268927854142,0.3590544519946866,0.07428841894613,0.7255473430763201,0.0525164504840636,0.0783607837004982,0.015773653880045,0.0,0.0530197764649405,0.00056156204478,2.0798594251114303e-05,0.7000141269909038,0.0927825289542209,0.007728757623714,0.0,2016,0.2041643218908272,27770.51,10697.43,70147.51,0.194541415423675,0.4927007299270073,0.29260552205649,0.0201523325928276,0.038114656687477,0.3867142954660142,0.4708518431440193,0.1043192047024893,1,0.066,0.066,31,1.906,59.088,49,1.63,79.852,0,0.0,0.0,0.017220033764772,0.0,1
CANEGRATE,0.053172557,0.34574664,0.404681957,0.133004504,0.045097145,0.008587539,0.003772945,0.005936713,0.0,0.0,0.0,0.1572952588058825,0.3624985725989874,0.1101866230913908,0.704710658144757,0.1885487456112139,0.2726971409622312,0.0168068385195539,0.0,0.097776590571856,0.0008374868571465,3.8067584415750846e-05,0.2618859469881579,0.1595222124942039,0.0026076295324789,0.0,2013,0.2187899106002554,27128.99,10837.74,70628.45,0.2098229201470096,0.5251141552511416,0.2494709878605635,0.0155919367412852,0.0478003602351456,0.4458034304428356,0.4257554140035725,0.0806407953184461,5,0.229,1.146,29,1.673,48.529,45,1.723,77.527,0,0.0,0.0,0.014367816091954,0.0,0
CANEGRATE,0.053172557,0.34574664,0.404681957,0.133004504,0.045097145,0.008587539,0.003772945,0.005936713,0.0,0.0,0.0,0.1572952588058825,0.3624985725989874,0.1101866230913908,0.704710658144757,0.1885487456112139,0.2726971409622312,0.0168068385195539,0.0,0.097776590571856,0.0008374868571465,3.8067584415750846e-05,0.2618859469881579,0.1595222124942039,0.0026076295324789,0.0,2014,0.2243968685093465,27184.06,10787.53,70117.74,0.2071276952295833,0.5158082895765836,0.2605295497709753,0.0165344654228577,0.045379574334535,0.4329872489304786,0.4394980765779216,0.0821351001570646,0,0.0,0.0,30,1.232,36.972,46,1.575,72.436,0,0.0,0.0,0.0165361878894392,0.0,1
CANEGRATE,0.053172557,0.34574664,0.404681957,0.133004504,0.045097145,0.008587539,0.003772945,0.005936713,0.0,0.0,0.0,0.1572952588058825,0.3624985725989874,0.1101866230913908,0.704710658144757,0.1885487456112139,0.2726971409622312,0.0168068385195539,0.0,0.097776590571856,0.0008374868571465,3.8067584415750846e-05,0.2618859469881579,0.1595222124942039,0.0026076295324789,0.0,2015,0.227930535455861,27221.62,10698.8,70164.02,0.2059183446434531,0.4947157637112025,0.2812326176437869,0.0181332740015574,0.0431285261419345,0.4061868727055841,0.4618678781709106,0.0888167229815706,0,0.0,0.0,30,1.632,48.964,51,2.16,110.148,0,0.0,0.0,0.0168837433671008,0.0,1
CANEGRATE,0.053172557,0.34574664,0.404681957,0.133004504,0.045097145,0.008587539,0.003772945,0.005936713,0.0,0.0,0.0,0.1572952588058825,0.3624985725989874,0.1101866230913908,0.704710658144757,0.1885487456112139,0.2726971409622312,0.0168068385195539,0.0,0.097776590571856,0.0008374868571465,3.8067584415750846e-05,0.2618859469881579,0.1595222124942039,0.0026076295324789,0.0,2016,0.2292506043513295,27255.53,10753.2,70432.1,0.2025939177101967,0.4991055456171735,0.2787343470483005,0.0195661896243291,0.0431558568874853,0.4080269205643685,0.4534926519476131,0.0953245706005329,1,0.14,0.14,30,1.47,44.087,45,1.707,76.805,0,0.0,0.0,0.0176470588235294,0.0,1
PIEVE EMANUELE,0.036387898,0.531251113,0.094512423,0.149091589,0.134297763,0.021423679,0.005529988,0.016013957,0.0,0.01149159,0.0,0.1689281552411642,0.3899170021021473,0.0747031819212244,0.714311184824298,0.1026578296599639,0.1553070401795457,0.0097183055158221,0.0,0.0873331072569264,0.00033297779855,0.0029193634896135,0.4433638106043024,0.1857706369120114,0.0134120359788079,0.0,2013,0.1445767368834227,27080.85,10664.88,70026.14,0.201869494876865,0.5066510875426928,0.2791659176703218,0.0123134999101204,0.0424416993222535,0.4372412546312113,0.4516938791633316,0.0686231668832035,5,0.262,1.31,29,1.596,46.279,49,1.888,92.489,0,0.0,0.0,0.0129530289153473,0.0,0
PIEVE EMANUELE,0.036387898,0.531251113,0.094512423,0.149091589,0.134297763,0.021423679,0.005529988,0.016013957,0.0,0.01149159,0.0,0.1689281552411642,0.3899170021021473,0.0747031819212244,0.714311184824298,0.1026578296599639,0.1553070401795457,0.0097183055158221,0.0,0.0873331072569264,0.00033297779855,0.0029193634896135,0.4433638106043024,0.1857706369120114,0.0134120359788079,0.0,2014,0.1518338201882505,27089.0,10660.35,69192.39,0.205761316872428,0.4903381642512077,0.2917337627482555,0.0121667561281087,0.0430683342218773,0.4235579242944083,0.4678316202681336,0.0655421212155807,0,0.0,0.0,31,1.282,39.731,48,1.595,76.573,0,0.0,0.0,0.0147354754949691,0.0,0
PIEVE EMANUELE,0.036387898,0.531251113,0.094512423,0.149091589,0.134297763,0.021423679,0.005529988,0.016013957,0.0,0.01149159,0.0,0.1689281552411642,0.3899170021021473,0.0747031819212244,0.714311184824298,0.1026578296599639,0.1553070401795457,0.0097183055158221,0.0,0.0873331072569264,0.00033297779855,0.0029193634896135,0.4433638106043024,0.1857706369120114,0.0134120359788079,0.0,2015,0.1582254135145531,27165.09,10686.62,69401.3,0.2043058385753521,0.4735536457871888,0.3095596704172942,0.0125808452201647,0.0426925961306913,0.3981801480527156,0.4875516994088355,0.0715755564077575,2,0.037,0.073,30,1.727,51.808,51,2.07,105.579,0,0.0,0.0,0.0145531478394665,0.0,0
PIEVE EMANUELE,0.036387898,0.531251113,0.094512423,0.149091589,0.134297763,0.021423679,0.005529988,0.016013957,0.0,0.01149159,0.0,0.1689281552411642,0.3899170021021473,0.0747031819212244,0.714311184824298,0.1026578296599639,0.1553070401795457,0.0097183055158221,0.0,0.0873331072569264,0.00033297779855,0.0029193634896135,0.4433638106043024,0.1857706369120114,0.0134120359788079,0.0,2016,0.1631183069862315,27206.36,10696.59,69748.87,0.2031861872552509,0.4773940904236383,0.3072267710929156,0.012192951228195,0.0409442870858739,0.3987932562928909,0.4824102527561748,0.0778522038650604,1,0.211,0.211,31,1.62,50.226,50,1.56,78.002,0,0.0,0.0,0.0151070882202957,0.0,0
MESERO,0.008847391,0.637955698,0.158811668,0.095971531,0.019558246,0.052778569,0.001095077,0.021267758,0.0,0.003714062,0.0,0.2127005468934521,0.1425214234686202,0.0199118634679348,0.639501335707925,0.1079815213888899,0.1719548102511419,0.0032802268402207,0.0,0.015993322215563,0.0001595786030377,0.0002659643383962,0.5629401186495675,0.1346843409638765,0.0036703078698686,0.0,2013,0.1913411296342373,27000.7,10723.15,69562.8,0.2010443864229765,0.5221932114882507,0.2630548302872063,0.0137075718015665,0.0434017838085903,0.4505758572890098,0.4329092550208773,0.0731131038815225,1,0.0,0.0,30,1.958,58.749,42,1.844,77.467,0,0.0,0.0,0.0144314506096043,0.0,0
MESERO,0.008847391,0.637955698,0.158811668,0.095971531,0.019558246,0.052778569,0.001095077,0.021267758,0.0,0.003714062,0.0,0.2127005468934521,0.1425214234686202,0.0199118634679348,0.639501335707925,0.1079815213888899,0.1719548102511419,0.0032802268402207,0.0,0.015993322215563,0.0001595786030377,0.0002659643383962,0.5629401186495675,0.1346843409638765,0.0036703078698686,0.0,2014,0.1938750308718202,27193.65,10733.53,70669.59,0.1996086105675146,0.5120678408349641,0.273972602739726,0.0143509458577951,0.0412262437110091,0.4390013170831268,0.4439771165847909,0.0757953226210731,0,0.0,0.0,31,1.232,38.202,43,1.611,69.261,0,0.0,0.0,0.0150654482588293,0.0,0
MESERO,0.008847391,0.637955698,0.158811668,0.095971531,0.019558246,0.052778569,0.001095077,0.021267758,0.0,0.003714062,0.0,0.2127005468934521,0.1425214234686202,0.0199118634679348,0.639501335707925,0.1079815213888899,0.1719548102511419,0.0032802268402207,0.0,0.015993322215563,0.0001595786030377,0.0002659643383962,0.5629401186495675,0.1346843409638765,0.0036703078698686,0.0,2015,0.1992168379833578,27160.91,10774.27,69479.85,0.1989697359948486,0.4929169349645846,0.2916934964584675,0.0164198325820991,0.0426920113390479,0.4092524098620934,0.4595708319991757,0.0884847467996829,0,0.0,0.0,31,1.975,61.22,50,2.075,103.76,0,0.0,0.0,0.0168869309838472,0.0,1
MESERO,0.008847391,0.637955698,0.158811668,0.095971531,0.019558246,0.052778569,0.001095077,0.021267758,0.0,0.003714062,0.0,0.2127005468934521,0.1425214234686202,0.0199118634679348,0.639501335707925,0.1079815213888899,0.1719548102511419,0.0032802268402207,0.0,0.015993322215563,0.0001595786030377,0.0002659643383962,0.5629401186495675,0.1346843409638765,0.0036703078698686,0.0,2016,0.2020762916465475,27101.78,10756.54,69932.57,0.1822020136407924,0.502760636570315,0.2997726534589152,0.0152646963299772,0.039155193489543,0.4157912730602084,0.4690875664424453,0.0759659670078032,0,0.0,0.0,32,1.676,53.638,46,1.555,71.532,0,0.0,0.0,0.012071463061323,0.0,0
POZZUOLO MARTESANA,0.029685502,0.615124846,0.123089108,0.049536267,0.035287009,0.056659145,0.014752273,0.025141951,0.0,0.050723899,0.0,0.1863277329890376,0.4047658821410917,0.0511229457946844,0.7208491782146309,0.0757041366182968,0.1485992296471661,0.0493188972724421,0.0,0.0186006464074117,0.0003624572373454,4.118832242562396e-05,0.3883152661642975,0.2820329189772175,0.0379179696250294,0.0,2013,0.1777424871732225,27425.64,10624.72,70918.97,0.1918339800911085,0.4904673527923064,0.2967774590855407,0.0209212080310443,0.0392377377086437,0.3933253955487109,0.4659462057717954,0.1014906609708499,2,0.201,0.401,29,1.466,42.503,51,1.847,94.21,0,0.0,0.0,0.0136818959198631,0.0,0
POZZUOLO MARTESANA,0.029685502,0.615124846,0.123089108,0.049536267,0.035287009,0.056659145,0.014752273,0.025141951,0.0,0.050723899,0.0,0.1863277329890376,0.4047658821410917,0.0511229457946844,0.7208491782146309,0.0757041366182968,0.1485992296471661,0.0493188972724421,0.0,0.0186006464074117,0.0003624572373454,4.118832242562396e-05,0.3883152661642975,0.2820329189772175,0.0379179696250294,0.0,2014,0.1864489398001462,27352.39,10669.01,69830.07,0.1892570281124498,0.4862784471218206,0.3028781793842034,0.0215863453815261,0.038680984333766,0.387207769245788,0.4697744991058677,0.1043367473145782,0,0.0,0.0,31,1.008,31.24,47,1.434,67.402,0,0.0,0.0,0.0149890324153058,0.0,0
POZZUOLO MARTESANA,0.029685502,0.615124846,0.123089108,0.049536267,0.035287009,0.056659145,0.014752273,0.025141951,0.0,0.050723899,0.0,0.1863277329890376,0.4047658821410917,0.0511229457946844,0.7208491782146309,0.0757041366182968,0.1485992296471661,0.0493188972724421,0.0,0.0186006464074117,0.0003624572373454,4.118832242562396e-05,0.3883152661642975,0.2820329189772175,0.0379179696250294,0.0,2015,0.1902638872153271,27543.9,10634.23,70559.95,0.1830845771144278,0.4747927031509121,0.3207296849087894,0.0213930348258706,0.034901108689138,0.3679095789659468,0.4916340873875184,0.1055552249573967,1,0.066,0.066,30,1.732,51.964,51,2.009,102.437,0,0.0,0.0,0.0150620556693577,0.0,0
POZZUOLO MARTESANA,0.029685502,0.615124846,0.123089108,0.049536267,0.035287009,0.056659145,0.014752273,0.025141951,0.0,0.050723899,0.0,0.1863277329890376,0.4047658821410917,0.0511229457946844,0.7208491782146309,0.0757041366182968,0.1485992296471661,0.0493188972724421,0.0,0.0186006464074117,0.0003624572373454,4.118832242562396e-05,0.3883152661642975,0.2820329189772175,0.0379179696250294,0.0,2016,0.1930746268656716,27586.18,10635.75,70175.2,0.1794787198944243,0.476905311778291,0.3228307489277466,0.0207852193995381,0.0344790210088449,0.3678919552539171,0.4908069968681985,0.1068220268690394,1,0.07,0.07,30,1.469,44.085,50,1.185,59.249,0,0.0,0.0,0.0161194029850746,0.0,1
CINISELLO BALSAMO,0.001903226,0.127162098,0.312663664,0.241531829,0.195018185,0.102875856,0.01139056,0.006767715,0.0,0.000686867,0.0,0.0847927650380037,0.1869700510014003,0.1225640161986901,0.696326386662392,0.1894378356173919,0.4069329676650066,0.0102248018643472,0.0,0.098106227265678,0.0065624208737355,0.0002907899069798,0.1077966044361163,0.1812721406619293,0.0002750715336296,0.0,2013,0.2250276069855898,27191.68,10675.59,70131.98,0.242751955821445,0.5001917472004909,0.242982052462034,0.01407424451603,0.0568652797097513,0.4414312907370603,0.4243517367052696,0.0773516928479187,17,0.418,7.114,29,1.724,49.986,49,1.839,90.131,0,0.0,0.0,0.0163324290057395,0.0,1
CINISELLO BALSAMO,0.001903226,0.127162098,0.312663664,0.241531829,0.195018185,0.102875856,0.01139056,0.006767715,0.0,0.000686867,0.0,0.0847927650380037,0.1869700510014003,0.1225640161986901,0.696326386662392,0.1894378356173919,0.4069329676650066,0.0102248018643472,0.0,0.098106227265678,0.0065624208737355,0.0002907899069798,0.1077966044361163,0.1812721406619293,0.0002750715336296,0.0,2014,0.2287042306962625,27228.5,10696.47,70122.23,0.2421014101872543,0.4953186406719581,0.2484395468906527,0.0141404022501348,0.0560758063012187,0.4344800573031097,0.4316141949801032,0.0778299414155682,4,0.134,0.535,30,1.121,33.636,48,1.607,77.151,0,0.0,0.0,0.0166409193159335,0.0,1
CINISELLO BALSAMO,0.001903226,0.127162098,0.312663664,0.241531829,0.195018185,0.102875856,0.01139056,0.006767715,0.0,0.000686867,0.0,0.0847927650380037,0.1869700510014003,0.1225640161986901,0.696326386662392,0.1894378356173919,0.4069329676650066,0.0102248018643472,0.0,0.098106227265678,0.0065624208737355,0.0002907899069798,0.1077966044361163,0.1812721406619293,0.0002750715336296,0.0,2015,0.2312670207889557,27285.38,10649.4,70051.17,0.2387905265578294,0.4868743772514754,0.2599064919138499,0.0144286042768452,0.0550152177628705,0.4198167076798847,0.4467782419943349,0.0783898325629098,11,0.243,2.675,29,1.715,49.74,51,2.156,109.935,0,0.0,0.0,0.0175398387575161,0.0,1
CINISELLO BALSAMO,0.001903226,0.127162098,0.312663664,0.241531829,0.195018185,0.102875856,0.01139056,0.006767715,0.0,0.000686867,0.0,0.0847927650380037,0.1869700510014003,0.1225640161986901,0.696326386662392,0.1894378356173919,0.4069329676650066,0.0102248018643472,0.0,0.098106227265678,0.0065624208737355,0.0002907899069798,0.1077966044361163,0.1812721406619293,0.0002750715336296,0.0,2016,0.2348459216954703,27296.61,10646.78,70133.6,0.2318854562645929,0.4928506647627501,0.2602898326997665,0.0149740462728904,0.0530336758521127,0.4218291534941001,0.4432604219442927,0.0818767487094943,7,0.164,1.147,30,1.422,42.673,50,1.641,82.036,0,0.0,0.0,0.0179859522810626,0.0,1
CARPIANO,0.016909847,0.836512177,0.048456016,0.060272098,0.010536103,0.009176631,0.006091559,0.009397131,0.0,0.002648438,0.0,0.0818569979028398,0.2554529862289898,0.0280627710132371,0.669952469518496,0.0469220665980784,0.0659669395072478,0.0078754377011729,0.0,0.0106011046522416,7.539078800828321e-05,5.799291385252555e-06,0.7252651799310698,0.1427031631169096,0.0010032774096486,0.0004175489797381,2013,0.1245019920318725,27444.38,10692.7,68311.68,0.1820128479657387,0.4839400428265524,0.314418272662384,0.0196288365453247,0.0376417151428463,0.3872842364264836,0.4832609386150035,0.0918131098156665,4,0.197,0.787,29,1.581,45.847,49,1.9,93.124,0,0.0,0.0,0.0134462151394422,0.0,0
CARPIANO,0.016909847,0.836512177,0.048456016,0.060272098,0.010536103,0.009176631,0.006091559,0.009397131,0.0,0.002648438,0.0,0.0818569979028398,0.2554529862289898,0.0280627710132371,0.669952469518496,0.0469220665980784,0.0659669395072478,0.0078754377011729,0.0,0.0106011046522416,7.539078800828321e-05,5.799291385252555e-06,0.7252651799310698,0.1427031631169096,0.0010032774096486,0.0004175489797381,2014,0.1272547566098344,27592.22,10660.62,69065.3,0.1787868038311457,0.4774742816601632,0.323518978361121,0.02021993614757,0.036431204182776,0.3749416437449516,0.4946636703450904,0.0939634817271818,0,0.0,0.0,31,1.194,37.024,48,1.58,75.828,0,0.0,0.0,0.0145787002718062,0.0,0
CARPIANO,0.016909847,0.836512177,0.048456016,0.060272098,0.010536103,0.009176631,0.006091559,0.009397131,0.0,0.002648438,0.0,0.0818569979028398,0.2554529862289898,0.0280627710132371,0.669952469518496,0.0469220665980784,0.0659669395072478,0.0078754377011729,0.0,0.0106011046522416,7.539078800828321e-05,5.799291385252555e-06,0.7252651799310698,0.1427031631169096,0.0010032774096486,0.0004175489797381,2015,0.1286063569682151,27730.16,10669.64,69551.56,0.1889239397125832,0.4486505432877672,0.3413950227830354,0.021030494216614,0.0384009149289956,0.346692113247487,0.5176553084332844,0.0972516633902327,0,0.0,0.0,30,1.755,52.664,51,2.055,104.792,0,0.0,0.0,0.0149144254278728,0.0,0
CARPIANO,0.016909847,0.836512177,0.048456016,0.060272098,0.010536103,0.009176631,0.006091559,0.009397131,0.0,0.002648438,0.0,0.0818569979028398,0.2554529862289898,0.0280627710132371,0.669952469518496,0.0469220665980784,0.0659669395072478,0.0078754377011729,0.0,0.0106011046522416,7.539078800828321e-05,5.799291385252555e-06,0.7252651799310698,0.1427031631169096,0.0010032774096486,0.0004175489797381,2016,0.1321402304486393,27621.77,10738.17,69866.51,0.1709643235605793,0.4630872483221476,0.3458141999293536,0.0201342281879194,0.0331218589873607,0.3528495943905487,0.5190281637330235,0.095000382889067,1,0.213,0.213,30,1.551,46.521,50,1.561,78.061,0,0.0,0.0,0.0171610688894336,0.0,1
BUBBIANO,0.010937629,0.521847452,0.105324498,0.029753703,0.287581601,0.0,0.0,0.006383045,0.0,0.038172073,0.0,0.2700997071302847,0.4706215661515697,0.0621839239955556,0.652071232876712,0.0484523506420165,0.0856945582733273,0.0103923818184353,0.0,0.0468509016404871,0.0001022201490337,0.0037821455142502,0.4960062364949609,0.2835246200367225,0.0256913307904925,0.0,2013,0.1303017052907739,27612.44,10698.97,68731.35,0.2164556962025316,0.489873417721519,0.2778481012658227,0.0158227848101265,0.0443845097487146,0.4182625411588048,0.4606661887037742,0.0766867603887063,2,0.159,0.317,29,1.589,46.09,48,1.768,84.855,0,0.0,0.0,0.0144293834717971,0.0,0
BUBBIANO,0.010937629,0.521847452,0.105324498,0.029753703,0.287581601,0.0,0.0,0.006383045,0.0,0.038172073,0.0,0.2700997071302847,0.4706215661515697,0.0621839239955556,0.652071232876712,0.0484523506420165,0.0856945582733273,0.0103923818184353,0.0,0.0468509016404871,0.0001022201490337,0.0037821455142502,0.4960062364949609,0.2835246200367225,0.0256913307904925,0.0,2014,0.1359630717582878,27606.14,10610.04,70953.84,0.2134337727558066,0.4896421845574388,0.2831136220966729,0.0138104205900816,0.0421001082553445,0.4113832277809653,0.4725974116387896,0.0739192523249005,0,0.0,0.0,32,1.306,41.781,48,1.536,73.71,0,0.0,0.0,0.0167855644146034,0.0,1
BUBBIANO,0.010937629,0.521847452,0.105324498,0.029753703,0.287581601,0.0,0.0,0.006383045,0.0,0.038172073,0.0,0.2700997071302847,0.4706215661515697,0.0621839239955556,0.652071232876712,0.0484523506420165,0.0856945582733273,0.0103923818184353,0.0,0.0468509016404871,0.0001022201490337,0.0037821455142502,0.4960062364949609,0.2835246200367225,0.0256913307904925,0.0,2015,0.1436925647451963,27501.52,10557.52,70072.46,0.2179487179487179,0.4774114774114774,0.2893772893772894,0.0152625152625152,0.0389924034893999,0.4005516327493913,0.4792945326613543,0.0811614310998543,0,0.0,0.0,30,1.809,54.259,51,2.098,106.997,0,0.0,0.0,0.017126148705096,0.0,1
BUBBIANO,0.010937629,0.521847452,0.105324498,0.029753703,0.287581601,0.0,0.0,0.006383045,0.0,0.038172073,0.0,0.2700997071302847,0.4706215661515697,0.0621839239955556,0.652071232876712,0.0484523506420165,0.0856945582733273,0.0103923818184353,0.0,0.0468509016404871,0.0001022201490337,0.0037821455142502,0.4960062364949609,0.2835246200367225,0.0256913307904925,0.0,2016,0.1485189820609094,27406.35,10619.21,68725.28,0.2006309148264984,0.4864353312302839,0.2984227129337539,0.0145110410094637,0.0424202677884124,0.4053066603150357,0.4770946562622083,0.0751784156343435,1,0.042,0.042,31,1.596,49.485,48,1.604,76.986,0,0.0,0.0,0.0141843971631205,0.0,0
POGLIANO MILANESE,0.100719424,0.436885515,0.215598613,0.116550835,0.05835733,0.019783717,0.004179326,0.032310387,0.001797666,0.013817187,0.0,0.1730421420972022,0.4404006111611524,0.1219654518453227,0.6854129540781361,0.1549855707479289,0.2378911477647889,0.0124347916120574,0.0,0.0599168866416278,0.0006896607112569,0.0001880892848882,0.3158855045651221,0.2102420228862142,0.0082759285350835,0.0,2013,0.1877729257641921,27684.12,10678.61,69948.45,0.1935373568131304,0.494272525217986,0.2894511882373055,0.022738929731578,0.0386930330404969,0.3891536364451499,0.459121622338887,0.1130317081754661,8,0.23,1.841,28,1.724,48.258,48,1.766,84.754,0,0.0,0.0,0.0099466278505579,1.0,0
